 2.03395941435690197E+00 2.99038678381260263E-05 1.04764647717803652E-01
 2.03287549227966924E+00 2.96019432705777831E-05 1.05498282883902256E-01
 2.03178527732028114E+00 2.92713669761226413E-05 1.06214008441549407E-01
 2.03068899398809588E+00 2.89113554280377349E-05 1.06911650568072725E-01
 2.02958686672928446E+00 2.85211377297099309E-05 1.07591035127640344E-01
 2.02847911994083496E+00 2.80999576482759151E-05 1.08251987656517459E-01
 2.02736597798610774E+00 2.76470758521794617E-05 1.08894333348197342E-01
 2.02624766521209265E+00 2.71617723660078101E-05 1.09517897038492351E-01
 2.02512440656466586E+00 2.66433408379061424E-05 1.10122501275246240E-01
 2.02399642177399119E+00 2.60914827336099026E-05 1.10707983434196383E-01
 2.02286391079396433E+00 2.55058120368609343E-05 1.11274199211248231E-01
 2.02172707370807192E+00 2.48859916228337182E-05 1.11821003978987282E-01
 2.02058611075363448E+00 2.42317366202500220E-05 1.12348252780534869E-01
 2.01944122234765144E+00 2.35428179541969172E-05 1.12855800324504610E-01
 2.01829260911424813E+00 2.28190660660354917E-05 1.13343500981229264E-01
 2.01714047191373158E+00 2.20603748044899707E-05 1.13811208780444525E-01
 2.01598501187322254E+00 2.12667054793905526E-05 1.14258777410623735E-01
 2.01482643041884479E+00 2.04380910666296365E-05 1.14686060220172442E-01
 2.01366492981483480E+00 1.95748545650620102E-05 1.15092910735423104E-01
 2.01250070876564946E+00 1.86781552438183936E-05 1.15479211957790262E-01
 2.01133393676987327E+00 1.77486598724143398E-05 1.15844870882282000E-01
 2.01016478375853191E+00 1.67871253412629225E-05 1.16189794402042385E-01
 2.00899342011535209E+00 1.57944008993365159E-05 1.16513889328920442E-01
 2.00782001669619081E+00 1.47714302027304590E-05 1.16817062416109702E-01
 2.00664474484742872E+00 1.37192531417188195E-05 1.17099220382866340E-01
 2.00546777642306839E+00 1.26390074127590023E-05 1.17360269941296558E-01
 2.00428928380032634E+00 1.15319298011160296E-05 1.17600117825179970E-01
 2.00310943989345036E+00 1.03993571393685038E-05 1.17818670820770507E-01
 2.00192842941211646E+00 9.24345875153163649E-06 1.18015840862234753E-01
 2.00074643442311517E+00 8.06712218397791724E-06 1.18191585088017678E-01
 1.99956360509943099E+00 6.87225712882035285E-06 1.18345881857690613E-01
 1.99838009195059430E+00 5.66084076750677584E-06 1.18478709918933431E-01
 1.99719604580126409E+00 4.43491373976840421E-06 1.18590048431109360E-01
 1.99601161776770208E+00 3.19657575648812959E-06 1.18679876987497074E-01
 1.99482695923223741E+00 1.94798087348750536E-06 1.18748175635976283E-01
 1.99364222181585293E+00 6.91332446891846935E-07 1.18794924897973594E-01
 1.99245755734903041E+00-5.71122205660835517E-07 1.18820105785484478E-01
 1.99127311784102834E+00-1.83709741032166148E-06 1.18823699816003978E-01
 1.99008907751505193E+00-3.10306754349824351E-06 1.18805703319169065E-01
 1.98890559781859233E+00-4.36572392830832757E-06 1.18766162226829883E-01
 1.98772282085645480E+00-5.62278027628563539E-06 1.18705133307383165E-01
 1.98654088845439403E+00-6.87198214626416739E-06 1.18622673850025229E-01
 1.98535994212770373E+00-8.11111273104926159E-06 1.18518841641790842E-01
 1.98418012305223623E+00-9.33799833853416683E-06 1.18393694942560190E-01
 1.98300157203801031E+00-1.05505135396999162E-05 1.18247292458289938E-01
 1.98182442950550564E+00-1.17465859602879957E-05 1.18079693312734046E-01
 1.98064883546472648E+00-1.29242006974277611E-05 1.17890957017926110E-01
 1.97947492949709258E+00-1.40814043469818847E-05 1.17681143443695263E-01
 1.97830288118026276E+00-1.52151738972675787E-05 1.17450336010475331E-01
 1.97713284018002122E+00-1.63235782088977766E-05 1.17198654264789190E-01
 1.97596495179102272E+00-1.74052366467731005E-05 1.16926219435036810E-01
 1.97479936068944095E+00-1.84588656005150512E-05 1.16633152810838400E-01
 1.97363621094781694E+00-1.94832777681537535E-05 1.16319575706019598E-01
 1.97247564605228831E+00-2.04773810622428400E-05 1.15985609423908856E-01
 1.97131780892184993E+00-2.14401771771586745E-05 1.15631375225043950E-01
 1.97016284192937863E+00-2.23707598563714488E-05 1.15256994297350576E-01
 1.96901088692409054E+00-2.32683128979552517E-05 1.14862587728825474E-01
 1.96786208525516160E+00-2.41321079356604928E-05 1.14448276482725458E-01
 1.96671660195943820E+00-2.49609517422578140E-05 1.14014204345313605E-01
 1.96557459087945419E+00-2.57547207644393039E-05 1.13560529534256993E-01
 1.96443621577020533E+00-2.65133205611261785E-05 1.13087409082759480E-01
 1.96330164002719654E+00-2.72367304323262516E-05 1.12594999707402443E-01
 1.96217102671927024E+00-2.79249992910429212E-05 1.12083457802399034E-01
 1.96104453862025041E+00-2.85782416389782594E-05 1.11552939436021556E-01
 1.95992233823927853E+00-2.91966336631985860E-05 1.11003600348997949E-01
 1.95880458784979772E+00-2.97804094677631353E-05 1.10435595954680249E-01
 1.95769144951709917E+00-3.03298574513252308E-05 1.09849081340794005E-01
 1.95658308512442902E+00-3.08453168390859127E-05 1.09244211272587641E-01
 1.95547966912273830E+00-3.13271242211299509E-05 1.08621153520263289E-01
 1.95438137681093616E+00-3.17761088321073161E-05 1.07980074408876303E-01
 1.95328839506857044E+00-3.21929385148084907E-05 1.07321139325273110E-01
 1.95220091074242941E+00-3.25783064624427155E-05 1.06644513336675614E-01
